"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Europe & Central Asia (excluding high income)","ECA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.66317","95.49356","94.75663","95.55011","95.59027","95.38775","95.04939","95.15963","95.40326","96.24505","96.4706","96.28181","96.33667","96.46866","96.53102","96.63854","95.53217","95.04389","97.3333","96.13551","95.15731","95.33795","94.79206","93.53937","96.5642","97.74238","98.06137","98.03461","","",
"Europe & Central Asia","ECS","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.78788","95.17419","94.94362","95.06764","95.51315","95.15557","94.78739","95.40991","95.4454","95.91561","96.06723","96.02871","96.20543","96.30584","96.16791","96.14841","95.53707","95.34977","96.44854","95.98554","95.44584","95.43283","95.28863","94.82982","96.43346","97.16683","97.48126","97.47442","","",
"Ecuador","ECU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","46.6025886535645","50.2652015686035","55.447338104248","52.4974212646484","58.5864295959473","56.5824089050293","58.3933486938477","72.3289413452148","63.1015815734863","","","","","","","","62.6783103942871","","","","","","35.1019897460938","72.9085083007813","74.5563430786133","83.6977767944336","","73.6279678344727","74.3182220458984","73.9639663696289","75.6438598632813","71.4482192993164","71.9887237548828","75.2786636352539","74.952278137207","79.213623046875","","97.2667465209961","91.2082595825195","93.3752517700195","84.0342788696289","93.8411865234375","","81.1959915161133","89.9929428100586","92.1754684448242","98.561653137207","","","",
"Egypt, Arab Rep.","EGY","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","81.8003997802734","87.4246826171875","","","","","","","","","","","","","","","","","","","","","","","98.8056182861328","98.7760696411133","94.7705383300781","94.2822265625","98.2610397338867","","92.2006072998047","","","","95.6026000976563","","","","","","","95.8352432250977","","98.5209197998047","","",
"Euro area","EMU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","91.02207","90.96556","91.30613","91.51892","91.57158","91.88906","92.16401","92.64023","92.55749","92.32082","92.50818","93.15938","92.42632","93.05918","93.79469","94.01442","92.81347","92.5138","93.42126","94.05252","94.19751","94.2315","94.06002","94.26674","94.35421","94.5466","94.66592","94.71262","94.76284","94.71887","94.78375","94.94408","95.07","95.55593","95.6937","95.32038","95.21724","94.86313","94.88322","94.41796","95.03964","94.80327","94.47604","94.71175","95.00624","95.39487","95.66993","95.59348","95.58404","","",
"Eritrea","ERI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.744140625","80.7253189086914","78.0223693847656","73.2274322509766","","","95.93701171875","60.8762283325195","","89.3614501953125","86.850212097168","83.4759063720703","77.0756072998047","59.1191482543945","77.5103912353516","74.1262283325195","70.9458084106445","97.4418487548828","85.4582214355469","78.0010070800781","","71.9757385253906","","","80.150749206543","","","",
"Spain","ESP","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","92.3999633789063","94.8775024414063","92.8553924560547","93.1635665893555","95.7236328125","95.066650390625","94.0696334838867","","","97.2135314941406","","","","","","","","","","","","","","","","99.5167007446289","","","98.9618377685547","","98.0782470703125","97.6953582763672","96.0721435546875","96.0520629882813","97.3051376342773","99.1996765136719","99.7712783813477","99.5204162597656","","","",
"Estonia","EST","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9096527099609","","","98.9329376220703","97.7588424682617","99.0653305053711","98.0654907226563","96.6829833984375","98.2482604980469","98.4440307617188","95.6100997924805","98.3604736328125","98.5593795776367","98.1684188842773","97.3762817382813","97.0437164306641","97.3633728027344","96.7028732299805","97.6478576660156","97.6339111328125","99.3551025390625","99.4182281494141","99.8464279174805","","","",
"Ethiopia","ETH","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","47.8595504760742","","","","","53.6034202575684","46.4875106811523","26.1195392608643","","","","","58.8509407043457","51.4209403991699","55.9330596923828","","","43.3014488220215","49.3667488098145","60.0377998352051","57.2178916931152","54.0229415893555","46.6200408935547","61.7249183654785","57.6571083068848","56.744010925293","42.0609397888184","35.1247406005859","35.9435691833496","39.8331909179688","34.006420135498","","","37.3366317749023","","","","","","",
"European Union","EUU","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","92.74992","92.72884","92.96776","","","","","","","93.99037","94.17992","94.59763","94.13188","94.55477","94.99058","95.16978","94.4045","94.2008","94.57064","94.73493","94.98115","95.13763","95.12053","95.33372","94.78164","95.77734","95.11472","94.69756","95.86791","95.70501","95.8073","95.84145","95.9555","96.23435","96.2525","95.96491","95.78625","95.60065","95.64971","95.68725","95.87895","95.75984","95.51869","95.7371","95.98061","96.18858","96.43783","96.77544","96.77061","","",
"Fragile and conflict affected situations","FCS","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","62.10255","63.15219","65.41118","65.19435","66.26103","67.10209","67.09245","69.0908","69.33894","69.43328","69.86019","69.8525","70.38566","70.44623","71.09065","71.3729","72.61226","72.22753","70.89123","70.3787","70.86393","69.59707","71.19785","70.78564","70.66227","71.11662","71.93507","71.77277","71.86079","72.26939","71.87931","71.37192","71.19446","70.97506","69.57095","70.20994","63.6672","63.86614","70.89801","64.55855","65.34413","67.18982","62.68607","59.85487","57.86974","57.15506","55.97316","57.19622","","","",
"Finland","FIN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7551879882813","96.4572525024414","96.6797409057617","98.8462295532227","99.0917510986328","98.9826507568359","98.9317016601563","99.0638885498047","99.5587615966797","97.6023864746094","","99.8347702026367","99.478271484375","99.5184478759766","98.5766830444336","99.4498596191406","99.7704086303711","99.3771820068359","98.9789810180664","98.7056579589844","99.8322830200195","99.3993682861328","99.7176284790039","99.5263137817383","99.8532409667969","99.1429901123047","99.3446197509766","99.4967803955078","99.7293395996094","99.6152114868164","99.6437225341797","99.6328277587891","","","",
"Fiji","FJI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","88.8403091430664","88.2861709594727","","","90.4014129638672","87.6632919311523","88.4411163330078","","","","","","81.1838531494141","","","79.0471420288086","81.8002624511719","86.2678527832031","84.0918807983398","83.9768676757813","82.238166809082","81.8517990112305","78.6448974609375","","93.924919128418","","","","","93.4308471679688","","","95.021842956543","97.951530456543","","","90.0130310058594","","","","","",
"France","FRA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","84.8331680297852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","54.5217208862305","58.4383316040039","","","","","","","","","","","59.8197593688965","","","57.374080657959","47.402400970459","59.0995712280273","","","","","","","51.8428001403809","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.9328689575195","","","",
"Georgia","GEO","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5164489746094","90.1109771728516","94.0766983032227","100","99.2543334960938","82.9797897338867","","","93.3988876342773","94.8703918457031","94.0770111083984","","96.8562469482422","99.8115005493164","98.6442794799805","","99.2631378173828","98.7167205810547","98.8897323608398","98.6364974975586","","",
"Ghana","GHA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","77.0818862915039","","69.8781967163086","86.2747802734375","98.4275970458984","80.7917633056641","75.7940902709961","76.4783096313477","","","","","","","","","","","","","80.1435089111328","","","","","","","","","60.7476615905762","93.2042465209961","54.8516693115234","","","","","","75.6583404541016","","","","","85.0981369018555","","","86.7345504760742","80.8289489746094","","","",
"Gibraltar","GIB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.4285087585449","43.5975608825684","47.758129119873","51.2400016784668","49.2716407775879","56.4868087768555","47.4311408996582","69.3973388671875","57.4885101318359","77.8121719360352","75.0398330688477","","","","","","","","","","81.4204483032227","73.1396484375","76.943229675293","80.6279067993164","59.7248497009277","67.8516235351563","74.2529678344727","","62.5787200927734","","66.6846618652344","","","","","","","",
"Gambia, The","GMB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","89.0046081542969","","","","","","","","","","","76.0302429199219","","80.5587692260742","64.9714508056641","","","","","","","","75.6662216186523","","70.9495620727539","75.3568420410156","","","65.2595520019531","71.186279296875","64.4903869628906","","73.8668212890625","61.495361328125","61.5130996704102","","67.8936004638672","","","60.1770401000977","83.8305892944336","73.5554962158203","74.5519409179688","75.7170791625977","72.9846725463867","","","80.2202835083008","","",
"Guinea-Bissau","GNB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","15.8632097244263","15.791449546814","16.3647804260254","21.1353797912598","14.7488603591919","17.0290298461914","","","","8.98836994171143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8079795837402","59.690299987793","52.5597610473633","72.1635513305664","","","","","","","","","",
"Greece","GRC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","92.6692123413086","95.3350067138672","94.7968673706055","92.8461608886719","97.3327407836914","96.9345779418945","96.3765716552734","98.0284423828125","93.4514312744141","96.2163925170898","98.6730880737305","98.1807632446289","99.0820922851563","99.7852401733398","98.5317001342773","93.2027130126953","","97.3062133789063","","","99.0846710205078","","","","","","","","","","","","","96.8018188476563","96.0973587036133","97.5712432861328","","","","92.6037216186523","94.5802917480469","90.2022018432617","91.5921478271484","","96.2275695800781","98.8599395751953","98.2501220703125","","","",
"Grenada","GRD","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","31.5547199249268","37.0363502502441","36.4063606262207","","","","","","","","","","","","","","","","","","46.3508110046387","","","","49.9676895141602","51.9886589050293","62.0451583862305","","","64.4374313354492","64.6451110839844","63.1941719055176","65.4918823242188","78.7942276000977","68.0543518066406","71.1560897827148","68.0829315185547","68.6167373657227","72.0436401367188","75.0737075805664","","77.6066970825195","83.7274475097656","70.8593597412109","","",
"Guam","GUM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","75.9193267822266","85.4629592895508","77.2377777099609","","80.924919128418","","","","","","","","","","","","","","","","","","","61.5029716491699","","","","","","","","85.3691024780273","","","89.7983016967773","","","","","","","","","",
"High income","HIC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","91.58157","91.37917","91.40541","91.62317","91.72647","92.11908","92.30857","92.84836","92.98915","93.07211","92.91234","93.38212","93.20424","93.49217","93.83949","93.95862","93.42131","93.37075","93.65882","93.84522","93.93964","93.9292","94.2199","94.26211","93.91245","94.20942","93.85915","93.75221","94.37714","94.40205","94.52219","94.59781","94.62618","94.68548","94.75311","94.5949","94.61661","94.44097","94.47273","94.4465","94.46895","94.30679","93.91394","93.57016","93.56714","94.44138","94.25812","95.40583","95.20755","","",
"Hong Kong SAR, China","HKG","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","96.0335464477539","96.8371124267578","96.0439605712891","98.3357467651367","97.6964874267578","97.8044281005859","","","","","","","","","","","","","","","","","","98.7104721069336","98.9427490234375","98.5982971191406","","","99.5216293334961","","","99.5637817382813","98.9485778808594","99.0654678344727","98.0675277709961","98.3336715698242","98.2173461914063","98.5682525634766","98.811408996582","96.5703125","","",
"Honduras","HND","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","39.5444602966309","","","","","","","","52.5894012451172","52.2482414245605","50.4296607971191","50.2663612365723","48.9780883789063","50.8468399047852","54.8959007263184","","","","","","","","77.4297027587891","","73.8079528808594","68.7735977172852","76.0794906616211","71.507438659668","66.3414611816406","66.8928298950195","74.2556381225586","","80.8347473144531","80.8421478271484","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","56.05997","56.91379","57.04038","57.99645","61.52017","61.32084","60.76556","62.9352","60.7927","60.16632","59.70641","58.02472","60.11476","59.54475","59.15622","61.11798","62.42289","60.35747","57.69063","57.48477","58.23116","57.55555","59.91187","59.40128","57.1389","58.44628","56.80097","55.92884","55.033","57.2045","59.99522","63.30294","61.45654","58.51757","59.85095","58.59725","60.12325","58.38332","55.9633","53.59491","53.05341","54.8212","52.39051","50.69898","50.84637","50.96781","49.95648","50.75211","50.69747","","",
"Croatia","HRV","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3627471923828","97.958122253418","100","","99.4050979614258","99.0943298339844","99.8247375488281","99.6643524169922","99.1265335083008","","","99.2306594848633","99.2723770141602","97.4114227294922","98.6639709472656","98.5478286743164","99.8123626708984","99.0922622680664","99.3897705078125","97.5738296508789","99.3083267211914","97.0800323486328","97.3331604003906","96.59765625","","","",
"Haiti","HTI","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","34.3525886535645","45.7408714294434","","13.9015598297119","31.1758403778076","","16.0142707824707","30.8731899261475","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","95.8803863525391","95.3472366333008","96.1665496826172","95.2338790893555","97.2333602905273","95.9253768920898","96.0466537475586","96.9928207397461","96.779296875","96.4946517944336","96.5899124145508","96.04443359375","96.7169036865234","97.0349273681641","97.9426422119141","","","","","","","95.2241134643555","92.6480178833008","95.4341278076172","95.3870620727539","93.6961135864258","95.9369583129883","96.7782363891602","97.0231094360352","97.5993881225586","97.7781829833984","97.6578674316406","98.5554122924805","97.5300369262695","98.1225662231445","98.3475875854492","98.3457183837891","98.0620498657227","98.0488662719727","97.8564682006836","98.385139465332","96.9035568237305","98.6847991943359","","","",
"IBRD only","IBD","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","64.66583","64.28834","64.15927","63.70259","64.14426","65.06354","66.27763","67.60198","67.56783","67.70662","67.37483","67.94136","68.00816","68.50541","68.19566","69.15536","70.51848","72.81931","73.12308","73.13695","74.69701","75.04293","75.31548","76.10122","76.55438","77.53166","77.82743","78.07211","78.3106","78.47472","77.31555","78.30228","77.41865","76.55029","76.08536","75.56886","77.6876","79.50386","81.87364","82.82544","83.78434","83.03114","82.05127","81.05711","89.36584","89.20981","90.01362","90.83691","89.85655","","",
"IDA & IBRD total","IBT","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","63.21961","62.85295","62.7101","62.48576","62.91798","63.52623","64.51638","65.73623","65.69174","65.86946","65.54206","66.01378","66.10786","66.63786","66.4524","67.33301","68.53163","70.39586","70.63278","70.71479","72.01761","72.25206","72.69824","73.29365","73.42811","74.26196","74.18425","74.31226","74.47135","74.58227","73.84163","74.87868","73.98277","72.89556","72.5412","71.26712","72.21743","73.21755","75.49173","75.06302","74.8635","74.91188","73.42468","73.06464","77.5066","78.22843","77.29214","78.7156","77.67025","","",
"IDA total","IDA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","56.05795","56.57225","55.83178","55.90767","57.02774","57.10713","57.87312","57.88482","58.19931","58.55038","59.11257","59.58984","60.40598","61.33009","61.71867","61.69262","61.92047","62.56781","62.53964","63.7047","63.72832","62.99698","63.7101","63.09878","63.01728","63.12027","64.08397","65.12524","66.65038","65.89894","64.5997","64.6479","61.97053","60.47622","60.35968","63.13294","60.04675","58.61644","60.42511","58.39098","59.72202","57.93818","60.12698","56.63288","59.44851","58.10196","","",
"IDA blend","IDB","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.00522","76.25546","76.16081","74.93748","74.03147","73.1532","72.33326","71.62134","64.82859","57.07343","58.98799","72.73799","67.55673","63.36489","67.16689","68.18353","75.84366","68.40917","73.78746","63.28103","70.42348","67.85813","","",
"Indonesia","IDN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2196502685547","81.7494277954102","","","","","83.3007736206055","85.7089996337891","","85.2899169921875","","","77.3673934936523","","","","","","","","","96.330940246582","97.3232727050781","","","",
"IDA only","IDX","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","44.12196","43.9588","44.76139","46.61841","46.53089","46.30314","47.99849","47.20584","47.28876","47.27241","47.21572","48.10572","49.02745","49.79133","51.62623","52.91955","53.16737","53.22745","53.32471","54.49637","54.4603","55.98008","56.25688","55.42017","56.61093","56.02486","55.65904","55.43707","57.27432","59.55283","62.7688","62.16474","60.67794","61.20014","60.56391","61.91913","60.83725","58.9725","56.82025","56.67556","57.62306","54.37721","52.96051","53.43851","54.00393","53.57677","54.37394","53.5351","","",
"Isle of Man","IMN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","42.0197715759277","","","","","","","","","","","","","54.8354301452637","65.2106018066406","","","","","","","61.4990081787109","","","","","63.3265609741211","59.232551574707","59.7051811218262","","","","","","","","","","","","82.1884307861328","","89.4412078857422","88.2896728515625","","86.0362701416016","","",
"Not classified","INX","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3600234985352","88.5040435791016","89.741813659668","91.3268966674805","91.7253875732422","90.666862487793","91.4508285522461","90.0821075439453","91.7963333129883","","","","","","98.0968475341797","93.7421112060547","87.7752304077148","","","","","","96.601921081543","92.8589935302734","98.3478317260742","95.8195190429688","","","97.8792266845703","96.1289291381836","97.6335601806641","","","","",
"Iraq","IRQ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","67.9096298217773","77.5704803466797","76.0717163085938","","","","","","","","","65.1095275878906","","77.8154525756836","75.8644409179688","77.2751693725586","71.2115478515625","67.7672424316406","","","","","","","","","","","51.4536781311035","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1226196289063","97.9685592651367","","","98.1138687133789","97.3295211791992","97.0465316772461","98.4558334350586","96.6344909667969","","","","97.4425735473633","97.3080596923828","96.8733901977539","97.4719161987305","99.4088668823242","97.6418075561523","99.0731887817383","98.6014709472656","","","","",
"Israel","ISR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7519226074219","99.6517181396484","98.7120590209961","99.4360275268555","99.4695892333984","","99.203857421875","100","","99.3008804321289","99.8176574707031","99.5258178710938","99.7292785644531","99.8091125488281","99.3660430908203","99.4350128173828","99.7543029785156","","","",
"Italy","ITA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3816909790039","","","99.9063262939453","98.9623031616211","99.0826034545898","99.466796875","99.3563232421875","99.4772033691406","100","98.7138671875","98.2747421264648","99.4317092895508","99.0563888549805","99.2194595336914","99.7953796386719","99.7196197509766","","","",
"Jamaica","JAM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","77.6556091308594","","","","70.8639221191406","","","","","","","","","","","","","","82.5448379516602","","","","","","","84.1603698730469","","","","88.5825729370117","93.4077072143555","","","93.1203384399414","96.1521530151367","92.9458923339844","","",
"Jordan","JOR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","75.3600463867188","87.5919723510742","89.4071807861328","86.7136993408203","86.6767196655273","88.9104309082031","90.0399169921875","89.4939575195313","92.8485794067383","91.9867782592773","","87.7267837524414","95.3658065795898","","","","","90.205680847168","95.9394607543945","","","","96.0036697387695","","","","","","96.5450286865234","","","95.050651550293","97.3878631591797","95.6318969726563","","92.9974517822266","","","","97.0425872802734","","","","","","","94.7931365966797","94.5385818481445","","",
"Japan","JPN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","99.5521697998047","99.6322784423828","99.68408203125","99.7938232421875","99.7401962280273","99.68115234375","99.7689819335938","99.7732620239258","99.4982681274414","99.7701797485352","99.7998886108398","99.8275833129883","99.7809906005859","99.8411712646484","99.8065185546875","99.8746490478516","99.8704605102539","99.8454132080078","99.8457183837891","99.8875427246094","99.9430236816406","","","","","","","99.9592590332031","99.9787216186523","99.9135131835938","99.9733276367188","99.9145889282227","99.9628295898438","99.924430847168","99.9185791015625","99.9884033203125","","99.9835510253906","99.9699630737305","99.9264221191406","99.8691329956055","","99.9655075073242","99.9595184326172","99.8906478881836","99.9643173217773","","","","",
"Kazakhstan","KAZ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2360687255859","","","","","","97.447509765625","94.6986618041992","97.789306640625","100","99.3383178710938","98.6736907958984","99.6035003662109","98.9995193481445","98.6704483032227","98.4247894287109","99.766227722168","99.3706588745117","99.1066436767578","98.860710144043","98.8311309814453","98.6318283081055","96.7443389892578","99.5663070678711","99.5527572631836","","",
"Kenya","KEN","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","57.8527717590332","50.5808410644531","","65.6368865966797","58.5595588684082","","","","","","","","","","","","","","","","","","","","","","","74.0131301879883","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.1488723754883","93.9852828979492","92.204963684082","92.1112289428711","94.1906127929688","96.7544326782227","96.7368698120117","96.0283966064453","98.3101806640625","95.7351379394531","97.9642791748047","94.6803283691406","96.695671081543","97.1825790405273","97.9794235229492","96.4972610473633","98.5818481445313","97.4453277587891","97.6946334838867","98.7069473266602","","",
"Cambodia","KHM","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2123794555664","44.9397392272949","","56.1137619018555","65.0130920410156","54.2571105957031","52.4589500427246","55.6271095275879","53.5882987976074","53.3292007446289","51.9559707641602","","","60.7437896728516","63.6279106140137","","","","68.7873611450195","73.8733291625977","79.1833572387695","76.1522521972656","","",
"Kiribati","KIR","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","79.6587829589844","","","","","","","","","","","","","","","","","","","","","71.730827331543","","72.6642227172852","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Persistence to last grade of primary, male (% of cohort)","SE.PRM.PRSL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9037475585938","","77.6482696533203","","","","","96.3833312988281","","","","","","",
